Gender,Age,Height,Weight,BMI,BMIcase
Female,34,182.9272224,104.5290095,31.2377795,severe obese
Male,27,175.1938252,83.05886236,27.06128332,over weight
Female,43,140.1809846,58.63230883,29.83724936,over weight
Female,26,155.9742106,61.7092692,25.36558079,over weight
Male,48,187.0844191,93.5701984,26.73389947,over weight
Male,38,195.3512799,92.04998449,24.12077169,normal
Female,24,150.2382526,75.53337704,33.46400025,severe obese
Male,18,189.3928383,80.13353559,22.34020735,normal
Female,27,178.6992051,102.3128762,32.03945,severe obese
Female,31,159.4519996,82.12269956,32.30005617,severe obese
Male,50,196.1521291,106.2499539,27.61485056,over weight
Female,25,169.3383093,98.33127991,34.29108709,severe obese
Male,37,175.1139483,95.23467221,31.05657873,obese
Male,51,179.2424701,55.28994094,17.20934281,mild thinness
Male,65,187.0825522,103.3638549,29.5326301,over weight
Female,37,168.4044284,86.72890419,30.58136342,severe obese
Male,32,193.3378398,76.40114255,20.43930525,normal
Female,26,182.26085,109.8329906,33.06328694,severe obese
Male,34,193.4539539,60.00526143,16.03371321,moderate thinness
Male,44,196.3318804,68.87507373,17.86818435,mild thinness
Female,41,163.9587166,84.28570006,31.35341695,severe obese
Male,25,196.4340065,100.0553655,25.93026969,over weight
Male,28,175.3501269,93.66210659,30.46153276,obese
Female,27,150.380122,50.22074543,22.20763387,normal
Male,42,186.3546345,55.68759877,16.03533717,moderate thinness
Male,31,174.3578546,75.49346848,24.83283747,normal
Female,42,165.6356017,51.94456049,18.93357815,normal
Male,34,173.903059,68.85060159,22.76634413,normal
Female,55,175.1121143,68.85870434,22.45569304,normal
Female,29,169.244681,72.11246624,25.17562675,over weight
Female,26,148.770702,71.56632476,32.33507633,obese
Female,57,174.3977277,50.27505587,16.52992632,moderate thinness
Male,29,184.1379645,98.70911014,29.11190065,over weight
Female,45,169.1822598,86.96449684,30.38311836,obese
Male,52,190.6395492,103.7018916,28.53386968,over weight
Female,34,179.5308786,72.14273653,22.38279409,normal
Male,19,193.5964008,85.54823203,22.82529928,normal
Male,65,176.1292133,94.84630105,30.57437641,obese
Female,23,181.8569909,103.5996435,31.32551788,severe obese
Male,60,193.8962613,73.17012176,19.46233337,normal
Male,60,184.5109882,68.71688615,20.18454675,normal
Female,27,146.9416467,72.53030915,33.59152524,obese
Female,31,156.5341194,81.98557204,33.45949659,severe obese
Male,48,192.4239567,64.04684359,17.29734511,mild thinness
Male,50,184.744373,96.7172902,28.33750967,over weight
Male,61,189.3297716,98.30927541,27.42563381,over weight
Female,39,159.1919239,64.19350413,25.33080669,over weight
Female,55,157.8005486,84.20642853,33.81646684,obese
Male,38,179.0933301,51.20519244,15.96449476,sever thinness
Female,46,162.4011568,73.96607322,28.04492781,severe obese
Male,24,196.9791036,78.06665935,20.11987517,normal
Female,32,178.0278452,93.48571914,29.49642637,severe obese
Female,23,170.2401382,79.12450509,27.30153591,over weight
Female,24,146.9868999,50.08185145,23.18051685,normal
Male,49,178.781398,94.86925391,29.68115707,over weight
Male,59,179.4607274,58.9675973,18.30941992,mild thinness
Female,25,182.2601026,109.4309754,32.94253751,severe obese
Female,54,161.9427617,91.58529367,34.9222856,severe obese
Male,23,182.6398414,90.23758244,27.05181502,over weight
Male,23,194.7889425,82.44540624,21.72890607,normal
Male,26,196.9330416,67.24593535,17.33919224,mild thinness
Male,33,191.0628247,50.62156317,13.86702068,sever thinness
Male,42,182.4757596,59.47366013,17.86135106,mild thinness
Female,28,151.1324664,64.58094482,28.27410424,over weight
Female,21,176.0561455,106.8473186,34.4715847,obese
Female,55,153.2905245,54.30285473,23.10957937,normal
Female,34,173.9969369,102.5274684,33.8654638,severe obese
Male,46,171.7015237,61.75228538,20.94617543,normal
Female,63,165.0383445,95.09266151,34.91220554,obese
Male,38,188.309255,57.16538391,16.12091894,moderate thinness
Male,33,193.646348,62.62220409,16.69974068,moderate thinness
Male,46,174.147319,84.68306861,27.92305946,over weight
Female,21,151.4582994,72.81418346,31.74167434,obese
Male,52,175.5598457,88.78825728,28.80747215,over weight
Male,61,170.4993458,78.05573954,26.85093475,over weight
Female,51,146.0290473,50.90257174,23.87048378,normal
Female,31,177.3658186,109.129573,34.68986425,obese
Female,64,156.3620772,57.11725634,23.36170175,normal
Female,36,181.8441686,103.07717,31.17193266,severe obese
Female,45,167.8856724,95.95162882,34.04278506,severe obese
Male,50,188.8538554,94.36535354,26.45823448,over weight
Female,29,176.6852396,55.86525213,17.89539231,mild thinness
Male,60,195.2664368,95.20687592,24.96968777,normal
Male,40,182.7432444,83.92186976,25.13000003,over weight
Female,30,177.5385644,94.08020205,29.84783491,severe obese
Male,47,175.2245233,66.79673493,21.7553192,normal
Female,26,167.3567677,95.19199688,33.98708192,severe obese
Male,19,189.0917146,57.89029955,16.19051998,moderate thinness
Female,53,173.8835377,53.92387428,17.834632,mild thinness
Female,61,169.2618806,88.3530815,30.83921946,obese
Female,37,166.8074381,76.99809397,27.67254804,over weight
Female,37,179.8797242,100.1365523,30.9476879,severe obese
Female,28,161.5246756,56.98443486,21.84130031,normal
Male,52,186.8103558,84.17113716,24.11911119,normal
Male,33,192.2340259,58.00929479,15.69773753,sever thinness
Male,29,177.9299234,100.1991231,31.64943323,obese
Female,37,154.8325683,61.56755502,25.68190717,over weight
Female,44,151.5322419,75.03037491,32.67585944,obese
Female,40,177.5564955,88.79061095,28.16397273,severe obese
Female,19,173.8252305,101.5764855,33.61766572,severe obese
Male,41,191.1324222,97.64165907,26.72799756,over weight
Female,54,157.1498154,72.19141152,29.23194973,over weight
Female,46,171.9274157,100.7215447,34.0747052,obese
Female,38,154.127976,71.23895133,29.98848786,over weight
Female,47,152.6358645,52.38313057,22.48424288,normal
Female,59,174.1037204,78.56414119,25.91840453,over weight
Male,60,176.0631311,77.68167584,25.0600391,over weight
Male,27,178.7606447,80.696142,25.25276559,over weight
Female,44,153.2613418,56.51951723,24.06208166,normal
Female,20,150.5357439,69.67923503,30.7485123,obese
Female,56,182.0960535,98.0034689,29.55564088,severe obese
Female,59,174.5749101,102.1414789,33.51494319,obese
Male,27,194.5817779,100.6129258,26.57354189,over weight
Female,20,164.873371,93.1908111,34.28246619,severe obese
Male,60,193.991695,62.10891833,16.50394207,moderate thinness
Female,27,180.9205923,109.6622725,33.50281041,severe obese
Female,46,167.1798916,61.80230321,22.11243564,normal
Female,48,181.4512636,67.31468499,20.44512753,normal
Male,29,176.7767879,56.16142113,17.97163593,mild thinness
Female,24,163.1922046,72.48191168,27.21640884,severe obese
Male,27,171.7115672,50.31457486,17.06454462,mild thinness
Male,26,175.4914944,60.5674832,19.66651389,normal
Female,62,167.4829861,95.2602042,33.96019045,obese
Male,21,176.9567559,76.50462297,24.43168291,normal
Male,44,190.5050304,63.73141997,17.56065453,mild thinness
Female,51,143.0359664,53.57105724,26.18422403,over weight
Male,39,191.4062999,73.92969531,20.17931688,normal
Male,32,184.8421942,107.0449312,31.33025119,obese
Male,20,176.0928845,68.78283884,22.18178448,normal
Female,34,159.9766676,81.32626831,31.77734091,obese
Female,27,174.172287,69.70947384,22.97913602,normal
Male,59,195.1658518,92.00687218,24.15530938,normal
Female,25,166.0791553,94.02409837,34.08858098,obese
Male,38,183.4265119,58.07392256,17.26064205,mild thinness
Male,43,193.8649096,59.924209,15.94424268,sever thinness
Male,20,173.1453961,96.39924277,32.15523782,obese
Male,49,188.2205233,96.78291083,27.31899551,over weight
Male,32,186.2997494,59.6249623,17.17922532,mild thinness
Male,20,183.4956033,98.98243926,29.39725818,over weight
Female,18,182.5707486,109.3408477,32.80348944,severe obese
Male,52,180.0191886,79.78887516,24.6209464,normal
Male,31,196.6048132,98.99770337,25.61160693,over weight
Male,31,187.3324051,60.95522972,17.36941352,mild thinness
Female,27,166.6735996,86.82782994,31.25541844,severe obese
Male,50,175.1847438,53.91208175,17.56683561,mild thinness
Male,55,186.8455655,100.3092157,28.73262103,over weight
Male,54,185.4128776,106.212993,30.89568714,severe obese
Male,53,185.4720125,109.7067461,31.89161887,obese
Male,40,174.8348701,102.384696,33.49491923,obese
Male,21,179.222874,82.65325933,25.73197431,over weight
Male,41,173.7075684,95.71816588,31.7217316,obese
Female,58,178.1575412,107.5954938,33.89890443,severe obese
Male,55,193.3597303,97.38968982,26.04839203,over weight
Female,27,156.1702091,77.891342,31.93690327,obese
Female,41,179.1468993,51.32668252,15.99280358,sever thinness
Female,65,142.8029082,69.61538934,34.13745592,obese
Male,38,170.9979205,84.85019633,29.01824835,over weight
Male,43,187.3419115,108.4164668,30.89052972,obese
Male,55,170.8892048,62.36123624,21.35430582,normal
Male,60,178.9536598,75.2115903,23.48570506,normal
Male,40,171.9521032,57.16896362,19.33505158,normal
Male,52,186.6281718,67.61960432,19.41414288,normal
Female,22,176.5920131,101.078527,32.41281793,severe obese
Male,50,187.0561317,50.60870849,14.46376499,sever thinness
Male,52,174.3480335,59.37249833,19.53220245,normal
Male,37,181.9449249,104.6481278,31.61197072,obese
Female,39,165.5008507,82.81660775,30.23548758,severe obese
Female,40,157.0496009,76.34735648,30.95425316,obese
Female,37,182.2994534,95.43458129,28.71673362,severe obese
Female,53,145.7563402,53.73903619,25.29501627,over weight
Male,60,177.5711509,50.98625958,16.16993722,moderate thinness
Female,46,172.7052448,72.85283812,24.42504777,normal
Male,30,186.5603531,59.23879805,17.02031243,mild thinness
Male,26,177.0057105,60.38647667,19.27370181,normal
Male,46,180.7434558,66.53812099,20.36785849,normal
Female,19,177.2816741,83.8254423,26.67154448,over weight
Male,23,189.1583306,83.72483761,23.39932713,normal
Female,48,182.2458997,69.12861875,20.81336725,normal
Female,57,175.3744841,92.02733251,29.92154544,over weight
Male,46,173.8517616,67.76355134,22.42012178,normal
Female,46,178.5612576,109.5158535,34.34808428,severe obese
Male,62,184.9826002,78.66871709,22.99007077,normal
Male,61,197.8680559,80.19732277,20.48370426,normal
Female,24,182.8609813,78.81940828,23.57170938,normal
Female,24,163.9599579,83.92687709,31.21946576,severe obese
Male,45,187.8956658,63.29406523,17.92790184,mild thinness
Male,53,187.9273276,69.85329367,19.77912215,normal
Female,19,179.8412135,102.3770807,31.65368623,severe obese
Male,28,184.2447662,60.70612183,17.88307384,mild thinness
Male,18,181.474547,88.17700367,26.7746557,over weight
Female,40,148.8080362,72.70543318,32.83326677,obese
Female,40,178.8345599,93.14701008,29.12500568,severe obese
Male,41,193.3889999,101.6340459,27.17538335,over weight
Female,50,175.5656542,97.97338362,31.78549571,obese
Male,45,194.0359243,77.88458363,20.68650941,normal
Female,57,174.0545968,93.71882412,30.93540714,severe obese
Female,36,174.1783666,60.12732813,19.81907944,normal
Female,63,141.4259987,65.76633489,32.88100864,obese
Male,42,191.358576,61.45751934,16.78336987,moderate thinness
Male,41,197.6856688,66.06588024,16.90545458,moderate thinness
Male,21,185.6249492,99.38237146,28.84274962,over weight
Male,32,184.8779898,107.7797608,31.5331092,severe obese
Male,65,197.7499463,50.02102985,12.79145303,sever thinness
Female,30,179.8147113,55.2599338,17.09070273,mild thinness
Female,57,181.7806646,96.25098536,29.12794263,severe obese
Female,19,180.9828083,102.0031989,31.14147265,severe obese
Female,65,168.2323029,65.11360147,23.00662625,normal
Male,19,188.196782,95.42842829,26.9434612,over weight
Female,51,141.7233131,61.64938181,30.69348016,obese
Male,26,192.1026286,96.2976671,26.0945103,over weight
Female,29,143.4826086,63.35230017,30.7725765,obese
Female,51,170.5318732,99.19191588,34.10869893,severe obese
Female,65,173.0822169,86.77296165,28.96539946,severe obese
Male,61,176.7112006,107.7547534,34.50708567,obese
Male,55,196.8028957,108.2191743,27.9409551,over weight
Female,29,174.2159908,99.47271754,32.77388705,obese
Female,52,143.0732533,67.1904684,32.82394405,obese
Female,35,157.8101422,78.09242861,31.35733222,severe obese
Male,38,195.7087615,86.16460119,22.49615755,normal
Male,61,180.0133992,70.70171274,21.81826786,normal
Female,28,162.5774369,77.62860611,29.36981718,over weight
Male,28,178.5878759,100.244868,31.43100044,obese
Female,35,177.0183698,103.153765,32.91913462,severe obese
Male,19,192.5767356,92.61896263,24.97423944,normal
Female,30,175.2662637,103.0966194,33.56199494,severe obese
Female,32,181.0469536,82.43493747,25.14947188,severe obese
Female,34,169.2705475,73.63006581,25.69758972,over weight
Female,35,177.6339324,105.0009128,33.27677377,severe obese
Male,47,177.4313295,105.4234513,33.48702885,obese
Male,53,192.9215782,83.31521656,22.38528952,normal
Female,34,173.9455424,61.11356533,20.19812303,normal
Male,52,180.0185434,53.69616409,16.56947604,moderate thinness
Male,18,197.3469518,72.8662002,18.70963337,normal
Female,39,178.4670826,109.0665856,34.2432888,severe obese
Female,62,179.7111161,91.63574239,28.37363777,over weight
Male,51,175.5976003,50.33774522,16.32512837,moderate thinness
Female,38,160.0166572,84.07042082,32.83317143,severe obese
Female,55,154.6376122,78.56099047,32.85312456,obese
Female,53,153.1150829,64.93868876,27.69922176,over weight
Male,53,177.9214465,54.26790648,17.14298585,mild thinness
Female,28,172.8444133,96.63832385,32.34734906,obese
Male,53,175.0872579,100.019546,32.62689886,obese
Female,56,172.1154567,102.6187821,34.64073586,severe obese
Male,25,194.8563808,69.08047156,18.19390949,mild thinness
Male,39,170.2171179,62.40698162,21.53905832,normal
Female,47,164.9172139,52.3278333,19.23980978,normal
Male,29,174.2938345,82.1495061,27.04213071,over weight
Female,65,181.2206075,93.88823768,28.58880637,over weight
Male,26,177.9480801,89.24149717,28.18254662,over weight
Male,37,184.8725857,51.93313029,15.1949568,sever thinness
Female,45,179.8041523,106.5611095,32.96091807,severe obese
Male,37,188.2641369,63.15824066,17.81947188,mild thinness
Female,18,178.8103424,93.89180879,29.36584052,over weight
Female,58,142.2643005,66.10846291,32.66368615,obese
Female,20,181.0636701,65.70627871,20.04214654,normal
Female,52,168.1090058,81.67837162,28.90181463,severe obese
Female,51,182.7870394,80.58047217,24.11787337,normal
Male,56,193.4809023,73.03471907,19.50981517,normal
Female,41,170.0718378,71.18284892,24.60994007,normal
Female,47,165.9927055,93.4676553,33.92214772,obese
Male,18,190.5224725,108.8000553,29.97344754,over weight
Female,22,173.7398337,58.89330285,19.51044199,normal
Male,30,170.2525442,95.28484146,32.87279222,obese
Male,40,191.8914209,89.69521428,24.35892701,normal
Female,65,167.3767713,91.08486267,32.51290954,obese
Female,24,178.9880071,100.7770261,31.45673714,severe obese
Male,35,170.9782122,93.19097839,31.8780926,obese
Female,32,174.5674361,102.1875276,33.53292404,severe obese
Male,24,176.4557938,96.72659912,31.06519419,obese
Male,61,170.8765379,89.59809258,30.68554856,obese
Male,60,191.8844268,52.29530736,14.20310381,sever thinness
Male,30,194.8153616,80.63874889,21.24698851,normal
Female,26,144.6855201,58.13601305,27.77122934,over weight
Male,30,188.221049,79.31280622,22.38756898,normal
Female,49,167.2447211,79.56479821,28.44566745,over weight
Male,64,183.8923934,56.49088567,16.70516821,moderate thinness
Male,37,191.0971904,106.7206556,29.22401491,over weight
Female,36,173.7220463,66.88221973,22.16158437,normal
Male,65,193.34748,73.87264051,19.76089408,normal
Male,42,177.1460787,100.062199,31.88650766,obese
Female,65,180.6995555,91.36372672,27.98076847,over weight
Male,50,183.3619639,73.5442479,21.87410071,normal
Female,64,180.3950653,62.78278662,19.29262317,normal
Male,34,180.5117747,53.01785488,16.27088143,moderate thinness
Female,56,153.9605692,69.35884461,29.26057349,over weight
Female,46,163.5770484,51.5047809,19.24876227,normal
Male,64,172.558029,93.92487745,31.54353008,obese
Male,62,174.0894343,66.84760642,22.05672523,normal
Female,52,156.7252475,50.39600908,20.51720591,normal
Male,29,186.8240348,73.05105813,20.92960425,normal
Female,64,142.3917307,69.06670002,34.06427645,obese
Female,56,160.4549656,86.55659749,33.61970146,severe obese
Male,30,185.282415,64.70608586,18.84849697,normal
Female,21,181.0174691,102.7771349,31.36573938,severe obese
Female,47,169.4740889,99.02011084,34.4759937,severe obese
Female,57,148.2829352,69.45630873,31.58852526,obese
Female,58,163.0523489,80.87877356,30.42148696,obese
Female,47,177.7775277,105.9875143,33.53520626,severe obese
Female,27,181.935712,84.95470145,25.66560514,severe obese
Male,28,182.4836122,100.2441317,30.10309993,obese
Male,61,191.686446,88.65347923,24.12753607,normal
